gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,conm,curcd,at,revt,sale,cik,costat,ggroup,gind,gsector,gsubind
166723,20141231,2014,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,691.4160,30.5260,30.5260,0001390162,A,4010,401010,40,40101015
166723,20151231,2015,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,946.7590,45.2760,45.2760,0001390162,A,4010,401010,40,40101015
166723,20161231,2016,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,1026.9570,53.5230,53.5230,0001390162,A,4010,401010,40,40101015
166723,20171231,2017,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,1149.9500,62.5500,62.5500,0001390162,A,4010,401010,40,40101015
166723,20181231,2018,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,2266.5140,97.4990,97.4990,0001390162,A,4010,401010,40,40101015
166723,20191231,2019,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,2374.6190,112.5380,112.5380,0001390162,A,4010,401010,40,40101015
166723,20201231,2020,INDL,C,D,STD,HBMD,HOWARD BANCORP INC,USD,2537.9910,98.7220,98.7220,0001390162,A,4010,401010,40,40101015
170335,20101231,2010,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,62.3520,64.7900,64.7900,0001212458,A,4510,451030,45,45103020
170335,20111231,2011,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,67.9520,81.8380,81.8380,0001212458,A,4510,451030,45,45103020
170335,20121231,2012,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,140.4410,106.2950,106.2950,0001212458,A,4510,451030,45,45103020
170335,20131231,2013,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,390.5590,137.9310,137.9310,0001212458,A,4510,451030,45,45103020
170335,20141231,2014,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,424.2500,195.6070,195.6070,0001212458,A,4510,451030,45,45103020
170335,20151231,2015,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,682.8140,265.3970,265.3970,0001212458,A,4510,451030,45,45103020
170335,20161231,2016,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,801.6600,375.4960,375.4960,0001212458,A,4510,451030,45,45103020
170335,20171231,2017,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,974.8130,515.2890,515.2890,0001212458,A,4510,451030,45,45103020
170335,20181231,2018,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,1233.0180,716.9940,716.9940,0001212458,A,4510,451030,45,45103020
170335,20191231,2019,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,2337.5110,888.1900,888.1900,0001212458,A,4510,451030,45,45103020
170335,20201231,2020,INDL,C,D,STD,PFPT,PROOFPOINT INC,USD,2498.7100,1050.0100,1050.0100,0001212458,A,4510,451030,45,45103020
170384,20111231,2011,INDL,C,D,STD,GOGO,GOGO INC,USD,285.6360,160.1560,160.1560,0001537054,A,5010,501020,50,50102010
170384,20121231,2012,INDL,C,D,STD,GOGO,GOGO INC,USD,432.1150,233.5150,233.5150,0001537054,A,5010,501020,50,50102010
170384,20131231,2013,INDL,C,D,STD,GOGO,GOGO INC,USD,689.0000,328.1240,328.1240,0001537054,A,5010,501020,50,50102010
170384,20141231,2014,INDL,C,D,STD,GOGO,GOGO INC,USD,767.6400,408.4910,408.4910,0001537054,A,5010,501020,50,50102010
170384,20151231,2015,INDL,C,D,STD,GOGO,GOGO INC,USD,1004.3530,500.8880,500.8880,0001537054,A,5010,501020,50,50102010
170384,20161231,2016,INDL,C,D,STD,GOGO,GOGO INC,USD,1246.1960,596.5500,596.5500,0001537054,A,5010,501020,50,50102010
170384,20171231,2017,INDL,C,D,STD,GOGO,GOGO INC,USD,1403.1750,699.0900,699.0900,0001537054,A,5010,501020,50,50102010
170384,20181231,2018,INDL,C,D,STD,GOGO,GOGO INC,USD,1265.0960,893.7640,893.7640,0001537054,A,5010,501020,50,50102010
170384,20191231,2019,INDL,C,D,STD,GOGO,GOGO INC,USD,1214.7000,835.7260,835.7260,0001537054,A,5010,501020,50,50102010
170384,20201231,2020,INDL,C,D,STD,GOGO,GOGO INC,USD,673.5880,269.7180,269.7180,0001537054,A,5010,501020,50,50102010
170396,20101231,2010,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,1374.4070,36.2560,36.2560,0001488813,A,4010,401010,40,40101015
170396,20111231,2011,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,2077.5320,75.0910,75.0910,0001488813,A,4010,401010,40,40101015
170396,20121231,2012,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,3201.2340,124.7730,124.7730,0001488813,A,4010,401010,40,40101015
170396,20131231,2013,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,4153.1730,150.8590,150.8590,0001488813,A,4010,401010,40,40101015
170396,20141231,2014,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,6825.3700,215.5530,215.5530,0001488813,A,4010,401010,40,40101015
170396,20151231,2015,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,8401.3130,277.5670,277.5670,0001488813,A,4010,401010,40,40101015
170396,20161231,2016,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,9382.7360,345.7040,345.7040,0001488813,A,4010,401010,40,40101015
170396,20171231,2017,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,9839.5550,451.7600,451.7600,0001488813,A,4010,401010,40,40101015
170396,20181231,2018,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,9833.4250,476.9490,476.9490,0001488813,A,4010,401010,40,40101015
170396,20191231,2019,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,11520.7170,544.6770,544.6770,0001488813,A,4010,401010,40,40101015
170396,20201231,2020,INDL,C,D,STD,CUBI,CUSTOMERS BANCORP INC,USD,18439.2480,645.0380,645.0380,0001488813,A,4010,401010,40,40101015
170419,20100630,2010,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,1641.1450,78.2560,78.2560,0001538263,A,4010,401010,40,40101015
170419,20110630,2011,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,1637.6430,79.2140,79.2140,0001538263,A,4010,401010,40,40101015
170419,20120630,2012,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,1720.0560,76.4160,76.4160,0001538263,A,4010,401010,40,40101015
170419,20130630,2013,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,1583.3230,70.7760,70.7760,0001538263,A,4010,401010,40,40101015
170419,20140630,2014,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,2074.4540,69.0190,69.0190,0001538263,A,4010,401010,40,40101015
170419,20150630,2015,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,2783.1140,97.6750,97.6750,0001538263,A,4010,401010,40,40101015
170419,20160630,2016,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,2717.6770,101.2500,101.2500,0001538263,A,4010,401010,40,40101015
170419,20170630,2017,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,3206.5330,114.8760,114.8760,0001538263,A,4010,401010,40,40101015
170419,20180630,2018,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,3304.1690,136.3740,136.3740,0001538263,A,4010,401010,40,40101015
170419,20190630,2019,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,3476.1780,160.1540,160.1540,0001538263,A,4010,401010,40,40101015
170419,20200630,2020,INDL,C,D,STD,HTBI,HOMETRUST BANCSHARES INC,USD,3722.8520,166.5860,166.5860,0001538263,A,4010,401010,40,40101015
170520,20101231,2010,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,18.9690,0.0000,0.0000,0001428522,A,3520,352010,35,35201010
170520,20111231,2011,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,63.6370,0.0000,0.0000,0001428522,A,3520,352010,35,35201010
170520,20121231,2012,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,25.3000,0.0000,0.0000,0001428522,A,3520,352010,35,35201010
170520,20131231,2013,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,12.7580,0.0000,0.0000,0001428522,A,3520,352010,35,35201010
170520,20141231,2014,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,108.4170,0.0000,0.0000,0001428522,A,3520,352010,35,35201010
170520,20151231,2015,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,482.4650,0.0000,0.0000,0001428522,A,3520,352010,35,35201010
170520,20161231,2016,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,340.2820,0.0000,0.0000,0001428522,A,3520,352010,35,35201010
170520,20171231,2017,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,461.6580,22.1120,22.1120,0001428522,A,3520,352010,35,35201010
170520,20181231,2018,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,286.9620,99.2390,99.2390,0001428522,A,3520,352010,35,35201010
170520,20191231,2019,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,219.1510,173.3170,173.3170,0001428522,A,3520,352010,35,35201010
170520,20201231,2020,INDL,C,D,STD,RDUS,RADIUS HEALTH INC,USD,191.5820,238.6450,238.6450,0001428522,A,3520,352010,35,35201010
170527,20100930,2010,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,3348.0000,996.7000,996.7000,0001530950,A,3020,302020,30,30202030
170527,20110930,2011,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,2786.2000,968.2000,968.2000,0001530950,A,3020,302020,30,30202030
170527,20120930,2012,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,2732.3000,958.9000,958.9000,0001530950,A,3020,302020,30,30202030
170527,20130930,2013,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,3473.8000,1034.1000,1034.1000,0001530950,A,3020,302020,30,30202030
170527,20140930,2014,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,7731.1000,2411.1000,2411.1000,0001530950,A,3020,302020,30,30202030
170527,20150930,2015,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,9220.4000,4648.2000,4648.2000,0001530950,A,3020,302020,30,30202030
170527,20160930,2016,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,9360.6000,5026.8000,5026.8000,0001530950,A,3020,302020,30,30202030
170527,20170930,2017,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,11876.8000,5225.8000,5225.8000,0001530950,A,3020,302020,30,30202030
170527,20180930,2018,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,13057.5000,6257.2000,6257.2000,0001530950,A,3020,302020,30,30202030
170527,20190930,2019,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,11951.6000,5681.1000,5681.1000,0001530950,A,3020,302020,30,30202030
170527,20200930,2020,INDL,C,D,STD,POST,POST HOLDINGS INC,USD,12146.7000,5698.7000,5698.7000,0001530950,A,3020,302020,30,30202030
170616,20110131,2010,INDL,C,D,STD,SPLK,SPLUNK INC,USD,38.7910,66.2450,66.2450,0001353283,A,4510,451030,45,45103010
170616,20120131,2011,INDL,C,D,STD,SPLK,SPLUNK INC,USD,82.2230,120.9600,120.9600,0001353283,A,4510,451030,45,45103010
170616,20130131,2012,INDL,C,D,STD,SPLK,SPLUNK INC,USD,390.4450,198.9440,198.9440,0001353283,A,4510,451030,45,45103010
170616,20140131,2013,INDL,C,D,STD,SPLK,SPLUNK INC,USD,1040.3310,302.6230,302.6230,0001353283,A,4510,451030,45,45103010
170616,20150131,2014,INDL,C,D,STD,SPLK,SPLUNK INC,USD,1247.7910,450.8750,450.8750,0001353283,A,4510,451030,45,45103010
170616,20160131,2015,INDL,C,D,STD,SPLK,SPLUNK INC,USD,1536.8390,668.4350,668.4350,0001353283,A,4510,451030,45,45103010
170616,20170131,2016,INDL,C,D,STD,SPLK,SPLUNK INC,USD,1718.5460,949.9550,949.9550,0001353283,A,4510,451030,45,45103010
170616,20180131,2017,INDL,C,D,STD,SPLK,SPLUNK INC,USD,2044.4600,1270.7880,1270.7880,0001353283,A,4510,451030,45,45103010
170616,20190131,2018,INDL,C,D,STD,SPLK,SPLUNK INC,USD,4500.2430,1803.0100,1803.0100,0001353283,A,4510,451030,45,45103010
170616,20200131,2019,INDL,C,D,STD,SPLK,SPLUNK INC,USD,5439.4710,2358.9260,2358.9260,0001353283,A,4510,451030,45,45103010
170616,20210131,2020,INDL,C,D,STD,SPLK,SPLUNK INC,USD,5868.4860,2229.3850,2229.3850,0001353283,A,4510,451030,45,45103010
170617,20101231,2010,INDL,C,D,STD,FB,FACEBOOK INC,USD,2990.0000,1974.0000,1974.0000,0001326801,A,5020,502030,50,50203010
170617,20111231,2011,INDL,C,D,STD,FB,FACEBOOK INC,USD,6331.0000,3711.0000,3711.0000,0001326801,A,5020,502030,50,50203010
170617,20121231,2012,INDL,C,D,STD,FB,FACEBOOK INC,USD,15103.0000,5089.0000,5089.0000,0001326801,A,5020,502030,50,50203010
170617,20131231,2013,INDL,C,D,STD,FB,FACEBOOK INC,USD,17895.0000,7872.0000,7872.0000,0001326801,A,5020,502030,50,50203010
170617,20141231,2014,INDL,C,D,STD,FB,FACEBOOK INC,USD,40184.0000,12466.0000,12466.0000,0001326801,A,5020,502030,50,50203010
170617,20151231,2015,INDL,C,D,STD,FB,FACEBOOK INC,USD,49407.0000,17928.0000,17928.0000,0001326801,A,5020,502030,50,50203010
170617,20161231,2016,INDL,C,D,STD,FB,FACEBOOK INC,USD,64961.0000,27638.0000,27638.0000,0001326801,A,5020,502030,50,50203010
170617,20171231,2017,INDL,C,D,STD,FB,FACEBOOK INC,USD,84524.0000,40653.0000,40653.0000,0001326801,A,5020,502030,50,50203010
170617,20181231,2018,INDL,C,D,STD,FB,FACEBOOK INC,USD,97334.0000,55838.0000,55838.0000,0001326801,A,5020,502030,50,50203010
170617,20191231,2019,INDL,C,D,STD,FB,FACEBOOK INC,USD,133376.0000,70697.0000,70697.0000,0001326801,A,5020,502030,50,50203010
170617,20201231,2020,INDL,C,D,STD,FB,FACEBOOK INC,USD,159316.0000,85965.0000,85965.0000,0001326801,A,5020,502030,50,50203010
170714,20101231,2010,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,,,,0001541401,A,6010,601010,60,60101010
170714,20111231,2011,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,1004.9710,298.6810,298.6810,0001541401,A,6010,601010,60,60101010
170714,20121231,2012,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,1052.5530,274.6420,274.6420,0001541401,A,6010,601010,60,60101010
170714,20131231,2013,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,2476.0610,348.5300,348.5300,0001541401,A,6010,601010,60,60101010
170714,20141231,2014,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,3296.4950,634.3510,634.3510,0001541401,A,6010,601010,60,60101010
170714,20151231,2015,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,3300.6500,657.6340,657.6340,0001541401,A,6010,601010,60,60101010
170714,20161231,2016,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,3890.9530,678.0000,678.0000,0001541401,A,6010,601010,60,60101010
170714,20171231,2017,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,3931.3470,712.0680,712.0680,0001541401,A,6010,601010,60,60101010
170714,20181231,2018,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,4195.7800,739.3720,739.3720,0001541401,A,6010,601010,60,60101010
170714,20191231,2019,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,3931.8340,742.6020,742.6020,0001541401,A,6010,601010,60,60101010
170714,20201231,2020,INDL,C,D,STD,ESRT,EMPIRE STATE REALTY TR INC,USD,4150.6950,611.8650,611.8650,0001541401,A,6010,601010,60,60101010
170750,20101231,2010,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,172.5170,27.2530,27.2530,0001539838,A,1010,101020,10,10102020
170750,20111231,2011,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,249.4840,48.6720,48.6720,0001539838,A,1010,101020,10,10102020
170750,20121231,2012,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,606.7010,74.9620,74.9620,0001539838,A,1010,101020,10,10102020
170750,20131231,2013,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,1521.6140,208.0020,208.0020,0001539838,A,1010,101020,10,10102020
170750,20141231,2014,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,3095.4810,495.7180,495.7180,0001539838,A,1010,101020,10,10102020
170750,20151231,2015,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,2758.4120,446.7330,446.7330,0001539838,A,1010,101020,10,10102020
170750,20161231,2016,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,5349.6800,527.1070,527.1070,0001539838,A,1010,101020,10,10102020
170750,20171231,2017,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,7770.9850,1205.1110,1205.1110,0001539838,A,1010,101020,10,10102020
170750,20181231,2018,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,21595.6870,2176.2560,2176.2560,0001539838,A,1010,101020,10,10102020
170750,20191231,2019,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,23531.0000,3964.0000,3964.0000,0001539838,A,1010,101020,10,10102020
170750,20201231,2020,INDL,C,D,STD,FANG,DIAMONDBACK ENERGY INC,USD,17619.0000,2813.0000,2813.0000,0001539838,A,1010,101020,10,10102020
170758,20101231,2010,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,236.4030,198.7910,198.7910,0001504379,A,2010,201020,20,20102010
170758,20111231,2011,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,246.3170,259.6710,259.6710,0001504379,A,2010,201020,20,20102010
170758,20121231,2012,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,321.0490,296.5640,296.5640,0001504379,A,2010,201020,20,20102010
170758,20131231,2013,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,377.5560,356.5540,356.5540,0001504379,A,2010,201020,20,20102010
170758,20141231,2014,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,439.0000,447.4020,447.4020,0001504379,A,2010,201020,20,20102010
170758,20151231,2015,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,529.7420,499.5150,499.5150,0001504379,A,2010,201020,20,20102010
170758,20161231,2016,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,584.7000,538.5430,538.5430,0001504379,A,2010,201020,20,20102010
170758,20171231,2017,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,652.9870,588.1470,588.1470,0001504379,A,2010,201020,20,20102010
170758,20181231,2018,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,616.9220,575.8710,575.8710,0001504379,A,2010,201020,20,20102010
170758,20191231,2019,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,703.8660,545.9740,545.9740,0001504379,A,2010,201020,20,20102010
170758,20201231,2020,INDL,C,D,STD,CSTE,CAESARSTONE LTD,USD,820.9210,486.4120,486.4120,0001504379,A,2010,201020,20,20102010
170841,20101231,2010,INDL,C,D,STD,PSX,PHILLIPS 66,USD,44955.0000,132872.0000,132872.0000,0001534701,A,1010,101020,10,10102030
170841,20111231,2011,INDL,C,D,STD,PSX,PHILLIPS 66,USD,43211.0000,182133.0000,182133.0000,0001534701,A,1010,101020,10,10102030
170841,20121231,2012,INDL,C,D,STD,PSX,PHILLIPS 66,USD,48073.0000,166089.0000,166089.0000,0001534701,A,1010,101020,10,10102030
170841,20131231,2013,INDL,C,D,STD,PSX,PHILLIPS 66,USD,49798.0000,157730.0000,157730.0000,0001534701,A,1010,101020,10,10102030
170841,20141231,2014,INDL,C,D,STD,PSX,PHILLIPS 66,USD,48741.0000,146514.0000,146514.0000,0001534701,A,1010,101020,10,10102030
170841,20151231,2015,INDL,C,D,STD,PSX,PHILLIPS 66,USD,48580.0000,85195.0000,85195.0000,0001534701,A,1010,101020,10,10102030
170841,20161231,2016,INDL,C,D,STD,PSX,PHILLIPS 66,USD,51653.0000,70898.0000,70898.0000,0001534701,A,1010,101020,10,10102030
170841,20171231,2017,INDL,C,D,STD,PSX,PHILLIPS 66,USD,54371.0000,89300.0000,89300.0000,0001534701,A,1010,101020,10,10102030
170841,20181231,2018,INDL,C,D,STD,PSX,PHILLIPS 66,USD,54302.0000,111461.0000,111461.0000,0001534701,A,1010,101020,10,10102030
170841,20191231,2019,INDL,C,D,STD,PSX,PHILLIPS 66,USD,58720.0000,107293.0000,107293.0000,0001534701,A,1010,101020,10,10102030
170841,20201231,2020,INDL,C,D,STD,PSX,PHILLIPS 66,USD,54721.0000,64129.0000,64129.0000,0001534701,A,1010,101020,10,10102030
170920,20121231,2012,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,,,,0001487198,A,2530,253020,25,25302010
170920,20140430,2013,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,3.5840,3.9820,3.9820,0001487198,A,2530,253020,25,25302010
170920,20150430,2014,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,5.9180,5.2260,5.2260,0001487198,A,2530,253020,25,25302010
170920,20160430,2015,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,4.5070,8.4540,8.4540,0001487198,A,2530,253020,25,25302010
170920,20170430,2016,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,10.6740,14.2470,14.2470,0001487198,A,2530,253020,25,25302010
170920,20180430,2017,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,41.5890,22.0210,22.0210,0001487198,A,2530,253020,25,25302010
170920,20190430,2018,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,43.2050,34.0250,34.0250,0001487198,A,2530,253020,25,25302010
170920,20200430,2019,INDL,C,D,STD,ASPU,ASPEN GROUP INC,USD,66.2400,49.0610,49.0610,0001487198,A,2530,253020,25,25302010
170945,20101231,2010,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,0.0000,,,0001401667,A,3520,352010,35,35201010
170945,20111231,2011,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,55.3980,0.0000,0.0000,0001401667,A,3520,352010,35,35201010
170945,20121231,2012,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,151.6990,0.0000,0.0000,0001401667,A,3520,352010,35,35201010
170945,20131231,2013,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,104.3740,0.0000,0.0000,0001401667,A,3520,352010,35,35201010
170945,20141231,2014,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,162.7580,0.0000,0.0000,0001401667,A,3520,352010,35,35201010
170945,20151231,2015,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,239.8420,0.0000,0.0000,0001401667,A,3520,352010,35,35201010
170945,20161231,2016,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,252.7900,0.0000,0.0000,0001401667,A,3520,352010,35,35201010
170945,20171231,2017,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,165.5250,27.6850,27.6850,0001401667,A,3520,352010,35,35201010
170945,20181231,2018,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,259.1220,250.9910,250.9910,0001401667,A,3520,352010,35,35201010
170945,20191231,2019,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,234.9050,272.2600,272.2600,0001401667,A,3520,352010,35,35201010
170945,20201231,2020,INDL,C,D,STD,PBYI,PUMA BIOTECHNOLOGY INC,USD,244.2200,225.1100,225.1100,0001401667,A,3520,352010,35,35201010
171002,20101231,2010,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,266.5750,288.1950,288.1950,0001237831,A,3510,351010,35,35101010
171002,20111231,2011,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,329.3900,331.4780,331.4780,0001237831,A,3510,351010,35,35101010
171002,20121231,2012,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,447.1330,385.9940,385.9940,0001237831,A,3510,351010,35,35101010
171002,20131231,2013,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,566.3040,434.4590,434.4590,0001237831,A,3510,351010,35,35101010
171002,20141231,2014,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,703.5470,474.3710,474.3710,0001237831,A,3510,351010,35,35101010
171002,20151231,2015,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,834.1000,544.7530,544.7530,0001237831,A,3510,351010,35,35101010
171002,20161231,2016,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,927.6370,563.9940,563.9940,0001237831,A,3510,351010,35,35101010
171002,20171231,2017,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,1078.5020,635.9770,635.9770,0001237831,A,3510,351010,35,35101010
171002,20181231,2018,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,1300.6700,712.9690,712.9690,0001237831,A,3510,351010,35,35101010
171002,20191231,2019,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,1532.0770,785.3680,785.3680,0001237831,A,3510,351010,35,35101010
171002,20201231,2020,INDL,C,D,STD,GMED,GLOBUS MEDICAL INC,USD,1679.4850,789.0420,789.0420,0001237831,A,3510,351010,35,35101010
171007,20100630,2010,INDL,C,D,STD,NOW,SERVICENOW INC,USD,51.3690,43.3290,43.3290,0001373715,A,4510,451030,45,45103020
171007,20110630,2011,INDL,C,D,STD,NOW,SERVICENOW INC,USD,108.7460,92.6410,92.6410,0001373715,A,4510,451030,45,45103020
171007,20121231,2012,INDL,C,D,STD,NOW,SERVICENOW INC,USD,478.1140,243.7120,243.7120,0001373715,A,4510,451030,45,45103020
171007,20131231,2013,INDL,C,D,STD,NOW,SERVICENOW INC,USD,1168.4760,424.6500,424.6500,0001373715,A,4510,451030,45,45103020
171007,20141231,2014,INDL,C,D,STD,NOW,SERVICENOW INC,USD,1425.0790,682.5630,682.5630,0001373715,A,4510,451030,45,45103020
171007,20151231,2015,INDL,C,D,STD,NOW,SERVICENOW INC,USD,1807.0520,1005.4800,1005.4800,0001373715,A,4510,451030,45,45103020
171007,20161231,2016,INDL,C,D,STD,NOW,SERVICENOW INC,USD,2033.7670,1390.5130,1390.5130,0001373715,A,4510,451030,45,45103020
171007,20171231,2017,INDL,C,D,STD,NOW,SERVICENOW INC,USD,3397.9040,1933.0260,1933.0260,0001373715,A,4510,451030,45,45103020
171007,20181231,2018,INDL,C,D,STD,NOW,SERVICENOW INC,USD,3879.1400,2608.8160,2608.8160,0001373715,A,4510,451030,45,45103020
171007,20191231,2019,INDL,C,D,STD,NOW,SERVICENOW INC,USD,6022.4300,3460.4370,3460.4370,0001373715,A,4510,451030,45,45103020
171007,20201231,2020,INDL,C,D,STD,NOW,SERVICENOW INC,USD,8715.0570,4519.4840,4519.4840,0001373715,A,4510,451030,45,45103020
171049,20101231,2010,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,3243.4110,3628.2870,3628.2870,0001546417,A,2530,253010,25,25301040
171049,20111231,2011,INDL,C,D,STD,BLMN,BLOOMIN' BRANDS INC,USD,3353.9360,3841.2640,3841.2640,0001546417,A,2530,253010,25,25301040
